-4.267789339106522917e+00	-1.962905442770976228e+00
-4.391264669777650731e+00	-2.471447780527762816e+00
2.059818194649417344e-01	-3.599628061653940003e-01
4.091483837569703574e+00	-2.338391354366477159e+00
-3.826863738428787909e-01	-5.775063364318968606e-01
2.206184663709114702e+00	3.855907758674117947e+00
-6.500525346837411789e+00	-1.804041572751486688e+00
-1.092009214597014610e+00	-3.819353198387639647e+00
-1.695124131984155458e+00	-3.219506027442655238e+00
1.067674172267142341e-01	2.880850586437418759e+00
9.278124102145194341e-01	-3.604778321248979012e+00
1.187558583591351802e+00	-3.048303708904577913e+00
3.343699242237430536e+00	5.164134541395727362e-01
-2.617217836079763771e+00	3.019705050917500522e+00
-2.732164591962917277e-01	-3.764708901734988178e+00
-1.810487828690656498e+00	-3.082907643413242305e+00
-6.882737911386990204e-01	-3.202754864085496367e-01
1.355691908382133937e+00	-3.701239537384073852e+00
4.079523661288524117e-02	-3.940101139624353488e-01
-3.045732033868599142e+00	1.689619637587796985e+00
-2.951560400087680947e+00	1.480240290791852598e+00
2.049965317220464822e+00	3.543327474252680354e+00
6.521995280809853135e+00	-6.451957253304048123e+00
3.440860859637726143e+00	9.066065312525123376e-01
3.600942191675597037e+00	6.924796594262679905e-01
-2.190283876539736330e+00	-2.817422589025693203e+00
-1.823464336279916886e-01	2.832174968869749065e+00
3.862032293430142538e+00	-2.486499425563653443e+00
3.376989248293643886e+00	-2.429949980671383791e+00
-4.028712619831035013e+00	-3.023050579122743553e-01
