3.436740121564325623e-01	-3.492166746382568299e+00
-6.001921414516694364e-01	-2.528369344749828773e+00
-4.500397563850180860e-02	-3.383382027292615390e+00
-6.930588109708440969e-01	2.610044158232054934e-01
-2.946884684311180669e-01	-4.105064173258747284e-01
-1.567847394616150192e+00	-3.522358945778726991e+00
-6.300837431810990541e-01	-2.482872883389297236e+00
-1.331616873906032339e+00	1.051112015592614135e+00
-8.592438107277047266e-01	-1.204120795566213209e+00
-1.707501507215611225e+00	-2.843402983663867900e+00
-3.168966637201248160e-01	-6.381015408655685839e-01
-4.310209884774364175e-01	-2.716928686812721150e+00
-7.832869537863940135e-01	3.275208859966043828e+00
-2.328666558936643760e+00	-7.380231203477234381e-01
-7.791880819630482291e-01	-2.521316013336146078e+00
-1.475129991045442512e+00	3.405921649104643123e+00
-1.355373591357401208e+00	1.189083068312419833e+00
2.295830512905281673e-01	-5.967011051354369489e-01
-9.125691219785682096e-01	1.307793618137439440e+00
-6.866187209539734715e-01	-2.568310191626070438e+00
1.062261789566071979e+00	-7.174463835416604596e-01
-4.426126098854830659e-01	2.684183341103182352e-01
-4.567014157384178263e-01	-2.170171828010198478e+00
1.482972727769393151e+00	-5.488578448181824498e-01
-8.151224435379308408e-01	2.013577568040103294e-01
-3.843456048462727259e-01	1.477472249705803042e+00
-2.587753886715340457e+00	2.622207068687560483e+00
-4.048356085202763355e-01	-1.473033794440002708e+00
4.031380909892862650e-03	-1.048914369988202200e+00
2.877880796720928558e-01	-1.076014996871668794e+00
-8.467380898678587009e-01	-2.785875913155428485e+00
-3.645290909300746840e-01	-1.088869507692287186e+00
-1.823391398566048816e+00	1.422855448888905139e+00
-1.062207235933105620e+00	5.305158264461625750e-01
-7.629141963815478933e-01	1.498888125778259806e+00
2.954695968237094572e+00	-2.627313540968032601e+00
3.643046016185856217e+00	-1.373071368506283696e-01
-3.272023240866006599e-01	2.192789981476880090e+00
-4.477882121425315054e-01	-2.287515460988500227e+00
9.385752939817816609e-02	-2.414859714133583246e+00
-6.662271130497084970e-01	-3.245609985160553990e+00
-6.884483551691331638e-01	2.421033044637759701e+00
-2.473526645807525792e+00	2.587019043616666014e+00
-2.129117459371416388e+00	2.070877410203162849e+00
-2.291966846096411103e+00	2.759185980641959635e+00
-2.441166901549754353e+00	2.619186162574468568e+00
-2.498081456142297263e+00	2.765036382146064398e+00
-2.691694261866455662e+00	2.480183862356585944e+00
-2.262068486070671458e+00	2.851062545569723383e+00
-4.062949251183165522e-01	1.557530714606781164e+00
-6.376098122690433412e-01	3.656508919054786144e-01
-1.026342026240928629e+00	-3.116292939537330220e+00
-1.701971334997699259e+00	-5.700797418990173338e-01
-1.003964232170630577e+00	1.990412877826043481e+00
-2.634417270987330806e+00	2.511711186308966504e+00
-3.839735248305455872e-01	-2.598428595776547390e+00
-2.249318279732590575e+00	-1.131235239191508146e+00
-1.901155738786273752e-01	1.221605438214365957e+00
-1.249898512120484195e+00	9.956137136920206743e-01
-2.774552283346763737e+00	2.705995662198825258e+00
-2.744336180427267902e+00	2.682386284197384452e+00
-1.426747963816124010e+00	2.921856013903048943e+00
-2.484789979195789034e+00	2.938701711444156484e+00
-2.474902307538379809e+00	2.483276491035494971e+00
-2.651698675961583263e+00	2.647844101626473545e+00
-2.624594062800439165e+00	2.604870041924261859e+00
2.112807377658437513e+00	-1.484507910770942907e+00
2.480940443479059176e+00	-2.238268160255300288e+00
6.188700370938967632e-01	2.349888494624568835e+00
7.352657191016389593e-01	3.712485845163834841e-01
2.373315826782932181e+00	-2.679131041463921115e+00
-2.022608133964521659e+00	2.294840806855588777e+00
-3.084528409201295673e+00	2.523334539208984317e+00
1.935284641867659916e+00	-6.396328809994500375e-01
-2.525008008779451862e-01	-1.599679737661565682e+00
-5.351996701719350380e-01	-1.989955397410297699e+00
6.061032410232949363e-01	1.352205971589671707e+00
4.795043916052257882e-02	-2.103439413374883937e+00
-3.473531996165256652e-01	-2.157329330580783022e+00
-1.203044125246823581e+00	1.109483617413257850e+00
-1.812422451882339303e+00	5.365055878469881384e-02
-7.173510105798482916e-01	-2.005020262928361774e+00
-1.929322981401148551e+00	1.465466087307258025e+00
-4.912566179558638946e-01	1.457989020386038614e+00
-1.923898689121810390e+00	-3.661102663556202064e+00
-2.581939926430119048e-01	-1.829614986667397636e+00
-7.439329410580619584e-01	-1.744856429204869164e+00
1.718048869169709780e+00	-1.630348053406893483e+00
-4.252489006850327935e-01	-2.498768284612370216e+00
-1.108549197687625609e+00	-2.230258011491747627e+00
-4.750460309739356068e-01	-2.579111127357696098e+00
1.061166350601643105e+00	1.124251506047114990e+00
-4.042498017568036950e-01	-2.573119952461240256e+00
-7.279586691438003632e-01	7.172310447636970343e-01
-1.657219224382168177e-01	1.592690592164062613e+00
-3.283917806486740698e+00	2.313870883354363972e+00
-1.427703491626269416e+00	9.827301014205513940e-01
-1.351320051045422854e+00	8.205011271631513781e-01
-4.161330587188988295e-01	2.589440543470509670e+00
-7.855108530007355316e-01	4.693412874132307788e-01
-1.060859496308631078e+00	7.257142032469409143e-01
7.030359613374924654e-01	-2.285123900936799402e+00
3.896785192536812992e-01	-3.769853291164623421e+00
1.686119920476626122e-01	3.710788700789067751e-01
-1.041004001513173627e+00	9.119919989559720497e-01
3.573032093707253498e+00	-4.781658015173452791e-01
2.418730248203004862e+00	-1.535771526165674361e+00
-5.986621251816300893e-01	2.287309363198404000e-01
7.603900339196153491e-01	9.292260903901582436e-01
-7.149675174391738608e-01	1.084496884066309619e+00
1.716791993770934832e+00	-8.400790551188163091e-01
-2.306340203426145763e+00	1.072106486801539527e+00
-6.277754078332413723e-01	9.179985893690876253e-01
-4.377482993843122006e-01	-2.326070129456106361e+00
4.333284630591462960e-01	2.927689850916483483e+00
-1.239119703086452584e-02	-1.226186282479859502e+00
-6.149224553312552244e-01	-1.984197807063441177e+00
-4.762397027685079109e+00	-7.691273209912584674e-01
-1.612772850261382063e+00	-1.351363530284150904e+00
-1.230800011556019813e+00	3.518118413992770699e-01
-8.270225018773856851e-01	1.155983485293664348e+00
-5.573648278538595457e-01	2.974879860610229798e+00
-1.871679127139405541e+00	2.391775079311515118e+00
-1.157248420858832061e+00	8.351746893208411571e-01
-2.489500980108333650e+00	2.462775287528645940e+00
-1.290444110052115123e+00	-2.306086228401667881e+00
-1.288247414023717230e+00	-3.906719382965069709e+00
2.204555140098651389e+00	-1.783461467051327354e+00
-7.138323808029740647e-01	-3.787498001539779224e+00
-9.007063099061592970e-01	1.126819502165406828e+00
-1.161540481358002808e+00	-1.432733368898284176e+00
-1.620360607516574403e+00	2.509702402033082702e+00
1.888383997552117943e+00	-8.202456734460700227e-01
-4.474178820708073490e-01	3.068429303274768927e-01
9.747737292859220970e-01	2.450864055216288140e+00
-4.249734465106021208e-02	7.508235525681760114e-01
-1.338661905859514167e+00	-2.057107655076944930e+00
-9.518271936959215029e-01	1.379323687385264341e+00
2.128966601769578304e+00	-2.095731696893093243e+00
-1.389503014095430644e-01	2.445332334769624083e+00
-1.133493232325415434e+00	-1.418594104272040690e+00
-4.235682407705559371e-01	-1.589597642016959966e+00
-4.829682791512727169e-01	3.813213305247334928e-01
3.595654729103924030e+00	1.505998246446831612e-01
-2.434621348097212312e+00	-4.188870512779271360e-01
-1.532740022646335909e+00	2.605676992637239398e+00
-2.276534755981305391e+00	2.581823968335022368e+00
4.293636558998312203e-02	-2.645570124551265501e+00
-4.885922860763715070e-01	3.282379517500491950e+00
-4.373331399644670991e-01	-7.065141696965219209e-01
-7.262219156435989476e-01	-1.550747585149220953e+00
